LET spectra each 0.1 cm
 
 cell  400                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   2.77818E-10 0.4472
    5.6954E+00   3.00050E-09 0.3043
    5.8601E+00   1.30582E-08 0.1827
    6.0297E+00   5.73098E-03 0.0008
    6.2041E+00   7.75735E-05 0.0034
    6.3836E+00   1.88968E-03 0.0015
    6.5683E+00   3.34076E-05 0.0050
    6.7583E+00   1.01581E-03 0.0021
    6.9538E+00   3.08596E-05 0.0055
    7.1550E+00   6.39200E-04 0.0026
    7.3619E+00   1.88439E-05 0.0069
    7.5749E+00   4.66156E-04 0.0030
    7.7941E+00   2.05377E-05 0.0068
    8.0195E+00   2.12466E-05 0.0068
    8.2515E+00   3.50102E-04 0.0034
    8.4902E+00   1.90917E-05 0.0073
    8.7359E+00   2.80307E-04 0.0038
    8.9886E+00   1.68187E-05 0.0078
    9.2486E+00   2.29062E-04 0.0042
    9.5162E+00   1.34444E-05 0.0086
    9.7915E+00   1.45509E-05 0.0085
    1.0075E+01   1.83908E-04 0.0046
    1.0366E+01   1.33639E-05 0.0090
    1.0666E+01   4.18099E-05 0.0079
    1.0975E+01   1.43475E-06 0.0073
    1.1292E+01   1.02417E-05 0.0027
    1.1619E+01   1.45691E-06 0.0070
    1.1955E+01   1.49986E-06 0.0069
    1.2301E+01   9.29212E-06 0.0029
    1.2657E+01   1.44686E-06 0.0068
    1.3023E+01   8.59419E-06 0.0030
    1.3400E+01   1.29803E-06 0.0066
    1.3787E+01   1.33725E-06 0.0065
    1.4186E+01   7.83850E-06 0.0030
    1.4596E+01   1.20717E-06 0.0063
    1.5019E+01   7.31552E-06 0.0030
    1.5453E+01   1.12585E-06 0.0061
    1.5900E+01   1.15189E-06 0.0060
    1.6360E+01   6.57550E-06 0.0031
    1.6834E+01   1.06397E-06 0.0058
    1.7321E+01   6.02647E-06 0.0031
    1.7822E+01   9.69749E-07 0.0057
    1.8337E+01   5.49680E-06 0.0031
    1.8868E+01   9.13101E-07 0.0054
    1.9413E+01   8.82302E-07 0.0055
    1.9975E+01   5.00070E-06 0.0031
    2.0553E+01   8.07477E-07 0.0053
    2.1148E+01   4.52917E-06 0.0031
    2.1759E+01   7.71972E-07 0.0051
    2.2389E+01   7.28429E-07 0.0052
    2.3037E+01   4.10323E-06 0.0030
    2.3703E+01   6.54068E-07 0.0051
    2.4389E+01   3.69864E-06 0.0030
    2.5094E+01   6.45196E-07 0.0048
    2.5820E+01   5.83458E-07 0.0050
    2.6567E+01   3.36324E-06 0.0029
    2.7336E+01   5.18928E-07 0.0049
    2.8127E+01   3.00452E-06 0.0029
    2.8940E+01   5.27651E-07 0.0045
    2.9777E+01   4.66322E-07 0.0048
    3.0639E+01   2.72315E-06 0.0028
    3.1525E+01   4.10489E-07 0.0047
    3.2437E+01   2.43165E-06 0.0028
    3.3376E+01   4.26356E-07 0.0043
    3.4341E+01   3.72262E-07 0.0046
    3.5335E+01   2.21374E-06 0.0027
    3.6357E+01   3.26499E-07 0.0045
    3.7409E+01   1.97553E-06 0.0027
    3.8491E+01   3.38876E-07 0.0041
    3.9604E+01   3.01873E-07 0.0044
    4.0750E+01   1.78274E-06 0.0026
    4.1929E+01   2.52489E-07 0.0044
    4.3142E+01   1.59678E-06 0.0026
    4.4390E+01   2.63048E-07 0.0040
    4.5674E+01   1.37561E-06 0.0026
    4.6996E+01   2.92249E-07 0.0035
    4.8355E+01   1.96426E-07 0.0043
    4.9754E+01   1.27749E-06 0.0025
    5.1193E+01   2.00612E-07 0.0040
    5.2674E+01   1.09619E-06 0.0025
    5.4198E+01   2.26071E-07 0.0035
    5.5766E+01   1.54399E-07 0.0042
    5.7379E+01   1.01448E-06 0.0024
    5.9039E+01   1.50204E-07 0.0039
    6.0747E+01   8.75445E-07 0.0024
    6.2505E+01   1.67544E-07 0.0034
    6.4313E+01   1.26562E-07 0.0039
    6.6174E+01   7.94731E-07 0.0024
    6.8088E+01   1.10201E-07 0.0039
    7.0058E+01   6.96148E-07 0.0024
    7.2084E+01   1.17452E-07 0.0035
    7.4170E+01   5.91303E-07 0.0023
    7.6315E+01   1.27958E-07 0.0031
    7.8523E+01   8.55233E-08 0.0038
    8.0795E+01   5.49111E-07 0.0023
    8.3132E+01   8.15467E-08 0.0036
    8.5537E+01   4.77140E-07 0.0023
    8.8012E+01   8.40133E-08 0.0033
    9.0558E+01   4.07027E-07 0.0023
    9.3178E+01   8.68168E-08 0.0031
    9.5873E+01   6.02461E-08 0.0036
    9.8647E+01   3.71719E-07 0.0023
    1.0150E+02   5.37198E-08 0.0036
    1.0444E+02   3.22826E-07 0.0022
    1.0746E+02   5.42837E-08 0.0033
    1.1057E+02   2.73734E-07 0.0022
    1.1377E+02   5.63838E-08 0.0030
    1.1706E+02   3.99870E-08 0.0036
    1.2044E+02   2.46683E-07 0.0022
    1.2393E+02   3.51158E-08 0.0035
    1.2751E+02   2.12431E-07 0.0022
    1.3120E+02   3.60200E-08 0.0032
    1.3500E+02   1.78769E-07 0.0022
    1.3890E+02   3.73429E-08 0.0030
    1.4292E+02   2.55949E-08 0.0035
    1.4706E+02   1.60993E-07 0.0022
    1.5131E+02   2.38183E-08 0.0034
    1.5569E+02   1.36685E-07 0.0022
    1.6019E+02   2.49708E-08 0.0031
    1.6483E+02   2.02536E-08 0.0034
    1.6959E+02   1.19412E-07 0.0022
    1.7450E+02   1.65246E-08 0.0035
    1.7955E+02   1.02862E-07 0.0022
    1.8474E+02   1.67714E-08 0.0032
    1.9009E+02   8.59299E-08 0.0022
    1.9559E+02   1.75814E-08 0.0029
    2.0124E+02   1.21780E-08 0.0035
    2.0707E+02   7.64952E-08 0.0022
    2.1306E+02   1.14196E-08 0.0033
    2.1922E+02   6.44966E-08 0.0022
    2.2556E+02   1.21336E-08 0.0030
    2.3209E+02   9.60436E-09 0.0034
    2.3880E+02   5.65096E-08 0.0022
    2.4571E+02   8.14883E-09 0.0034
    2.5282E+02   4.88473E-08 0.0022
    2.6013E+02   7.89715E-09 0.0032
    2.6766E+02   4.13714E-08 0.0022
    2.7540E+02   7.98371E-09 0.0030
    2.8337E+02   5.76163E-09 0.0033
    2.9157E+02   4.66493E-09 0.0027
    3.0000E+02   0.00000E+00 0.0000
      total      1.12432E-02 0.0006
 
 cell  420                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   4.44506E-10 0.5000
    6.0297E+00   5.49826E-03 0.0009
    6.2041E+00   1.08899E-04 0.0029
    6.3836E+00   1.97741E-03 0.0015
    6.5683E+00   4.81360E-05 0.0043
    6.7583E+00   1.02280E-03 0.0020
    6.9538E+00   3.30178E-05 0.0053
    7.1550E+00   6.70382E-04 0.0025
    7.3619E+00   1.75431E-05 0.0069
    7.5749E+00   4.63826E-04 0.0030
    7.7941E+00   1.77014E-05 0.0071
    8.0195E+00   1.96459E-05 0.0069
    8.2515E+00   3.54952E-04 0.0034
    8.4902E+00   1.80662E-05 0.0073
    8.7359E+00   2.88111E-04 0.0038
    8.9886E+00   1.50613E-05 0.0080
    9.2486E+00   2.35005E-04 0.0041
    9.5162E+00   1.40995E-05 0.0083
    9.7915E+00   1.38184E-05 0.0085
    1.0075E+01   1.80755E-04 0.0046
    1.0366E+01   1.55867E-05 0.0084
    1.0666E+01   7.28306E-05 0.0068
    1.0975E+01   1.59872E-06 0.0084
    1.1292E+01   1.07472E-05 0.0028
    1.1619E+01   1.50134E-06 0.0069
    1.1955E+01   1.56703E-06 0.0068
    1.2301E+01   9.61444E-06 0.0028
    1.2657E+01   1.51510E-06 0.0066
    1.3023E+01   8.88375E-06 0.0029
    1.3400E+01   1.35384E-06 0.0065
    1.3787E+01   1.39468E-06 0.0064
    1.4186E+01   8.07149E-06 0.0030
    1.4596E+01   1.23673E-06 0.0063
    1.5019E+01   7.53818E-06 0.0030
    1.5453E+01   1.16617E-06 0.0060
    1.5900E+01   1.19125E-06 0.0059
    1.6360E+01   6.78890E-06 0.0030
    1.6834E+01   1.09622E-06 0.0057
    1.7321E+01   6.17242E-06 0.0031
    1.7822E+01   9.98068E-07 0.0056
    1.8337E+01   5.67097E-06 0.0031
    1.8868E+01   9.24625E-07 0.0054
    1.9413E+01   9.09661E-07 0.0054
    1.9975E+01   5.10148E-06 0.0031
    2.0553E+01   8.16386E-07 0.0053
    2.1148E+01   4.64828E-06 0.0030
    2.1759E+01   8.01802E-07 0.0050
    2.2389E+01   7.48145E-07 0.0052
    2.3037E+01   4.22287E-06 0.0030
    2.3703E+01   6.62938E-07 0.0051
    2.4389E+01   3.77995E-06 0.0030
    2.5094E+01   6.63645E-07 0.0047
    2.5820E+01   5.93518E-07 0.0050
    2.6567E+01   3.42947E-06 0.0029
    2.7336E+01   5.31339E-07 0.0049
    2.8127E+01   3.06505E-06 0.0029
    2.8940E+01   5.38910E-07 0.0045
    2.9777E+01   4.75941E-07 0.0048
    3.0639E+01   2.79269E-06 0.0028
    3.1525E+01   4.21909E-07 0.0047
    3.2437E+01   2.49681E-06 0.0028
    3.3376E+01   4.33724E-07 0.0043
    3.4341E+01   3.83040E-07 0.0045
    3.5335E+01   2.26082E-06 0.0027
    3.6357E+01   3.27341E-07 0.0045
    3.7409E+01   2.01198E-06 0.0027
    3.8491E+01   3.43870E-07 0.0041
    3.9604E+01   3.05740E-07 0.0044
    4.0750E+01   1.80929E-06 0.0026
    4.1929E+01   2.54845E-07 0.0044
    4.3142E+01   1.61597E-06 0.0026
    4.4390E+01   2.67999E-07 0.0040
    4.5674E+01   1.39193E-06 0.0025
    4.6996E+01   2.95573E-07 0.0035
    4.8355E+01   1.99813E-07 0.0043
    4.9754E+01   1.29494E-06 0.0025
    5.1193E+01   2.04324E-07 0.0039
    5.2674E+01   1.11253E-06 0.0025
    5.4198E+01   2.29584E-07 0.0034
    5.5766E+01   1.57377E-07 0.0041
    5.7379E+01   1.03188E-06 0.0024
    5.9039E+01   1.52963E-07 0.0039
    6.0747E+01   8.91145E-07 0.0024
    6.2505E+01   1.69490E-07 0.0034
    6.4313E+01   1.28714E-07 0.0039
    6.6174E+01   8.08277E-07 0.0024
    6.8088E+01   1.12767E-07 0.0039
    7.0058E+01   7.09568E-07 0.0023
    7.2084E+01   1.20185E-07 0.0035
    7.4170E+01   6.04480E-07 0.0023
    7.6315E+01   1.31115E-07 0.0031
    7.8523E+01   8.68803E-08 0.0038
    8.0795E+01   5.61183E-07 0.0023
    8.3132E+01   8.38425E-08 0.0036
    8.5537E+01   4.86916E-07 0.0023
    8.8012E+01   8.53714E-08 0.0033
    9.0558E+01   4.15530E-07 0.0023
    9.3178E+01   8.83307E-08 0.0030
    9.5873E+01   6.13349E-08 0.0036
    9.8647E+01   3.79500E-07 0.0022
    1.0150E+02   5.45476E-08 0.0035
    1.0444E+02   3.29055E-07 0.0022
    1.0746E+02   5.50041E-08 0.0033
    1.1057E+02   2.78604E-07 0.0022
    1.1377E+02   5.74423E-08 0.0030
    1.1706E+02   4.09349E-08 0.0035
    1.2044E+02   2.50979E-07 0.0022
    1.2393E+02   3.58145E-08 0.0035
    1.2751E+02   2.16113E-07 0.0022
    1.3120E+02   3.67015E-08 0.0032
    1.3500E+02   1.81657E-07 0.0022
    1.3890E+02   3.80727E-08 0.0029
    1.4292E+02   2.61072E-08 0.0035
    1.4706E+02   1.63494E-07 0.0022
    1.5131E+02   2.42596E-08 0.0034
    1.5569E+02   1.38645E-07 0.0022
    1.6019E+02   2.54740E-08 0.0031
    1.6483E+02   2.04839E-08 0.0034
    1.6959E+02   1.21114E-07 0.0022
    1.7450E+02   1.68642E-08 0.0035
    1.7955E+02   1.04326E-07 0.0022
    1.8474E+02   1.70359E-08 0.0032
    1.9009E+02   8.71438E-08 0.0022
    1.9559E+02   1.78279E-08 0.0029
    2.0124E+02   1.23976E-08 0.0035
    2.0707E+02   7.76233E-08 0.0021
    2.1306E+02   1.15693E-08 0.0033
    2.1922E+02   6.54414E-08 0.0021
    2.2556E+02   1.22706E-08 0.0030
    2.3209E+02   9.77245E-09 0.0033
    2.3880E+02   5.73719E-08 0.0021
    2.4571E+02   8.25097E-09 0.0034
    2.5282E+02   4.96041E-08 0.0021
    2.6013E+02   7.98528E-09 0.0032
    2.6766E+02   4.19977E-08 0.0021
    2.7540E+02   8.10957E-09 0.0029
    2.8337E+02   5.84106E-09 0.0032
    2.9157E+02   4.74377E-09 0.0027
    3.0000E+02   0.00000E+00 0.0000
      total      1.12264E-02 0.0006
 
 cell  421                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   5.25215E-03 0.0009
    6.2041E+00   1.05574E-04 0.0029
    6.3836E+00   2.09425E-03 0.0014
    6.5683E+00   5.36114E-05 0.0041
    6.7583E+00   1.06752E-03 0.0020
    6.9538E+00   2.69665E-05 0.0057
    7.1550E+00   6.94419E-04 0.0025
    7.3619E+00   2.14650E-05 0.0063
    7.5749E+00   4.67814E-04 0.0030
    7.7941E+00   1.59524E-05 0.0072
    8.0195E+00   1.67571E-05 0.0072
    8.2515E+00   3.60483E-04 0.0034
    8.4902E+00   1.53269E-05 0.0077
    8.7359E+00   2.94700E-04 0.0037
    8.9886E+00   1.41606E-05 0.0080
    9.2486E+00   2.32074E-04 0.0041
    9.5162E+00   1.62988E-05 0.0078
    9.7915E+00   1.58733E-05 0.0079
    1.0075E+01   1.80806E-04 0.0046
    1.0366E+01   1.36250E-05 0.0086
    1.0666E+01   1.04325E-04 0.0060
    1.0975E+01   2.12292E-06 0.0115
    1.1292E+01   1.16733E-05 0.0036
    1.1619E+01   1.56914E-06 0.0068
    1.1955E+01   1.61090E-06 0.0067
    1.2301E+01   9.92104E-06 0.0028
    1.2657E+01   1.56896E-06 0.0065
    1.3023E+01   9.19336E-06 0.0029
    1.3400E+01   1.39265E-06 0.0064
    1.3787E+01   1.43307E-06 0.0063
    1.4186E+01   8.34461E-06 0.0029
    1.4596E+01   1.27086E-06 0.0062
    1.5019E+01   7.71884E-06 0.0030
    1.5453E+01   1.18059E-06 0.0059
    1.5900E+01   1.21568E-06 0.0058
    1.6360E+01   6.99422E-06 0.0030
    1.6834E+01   1.13004E-06 0.0057
    1.7321E+01   6.39897E-06 0.0030
    1.7822E+01   1.02950E-06 0.0055
    1.8337E+01   5.79408E-06 0.0030
    1.8868E+01   9.57238E-07 0.0053
    1.9413E+01   9.35315E-07 0.0054
    1.9975E+01   5.24611E-06 0.0030
    2.0553E+01   8.46493E-07 0.0052
    2.1148E+01   4.74105E-06 0.0030
    2.1759E+01   8.03864E-07 0.0050
    2.2389E+01   7.63384E-07 0.0051
    2.3037E+01   4.30545E-06 0.0029
    2.3703E+01   6.82333E-07 0.0050
    2.4389E+01   3.90019E-06 0.0029
    2.5094E+01   6.72616E-07 0.0047
    2.5820E+01   6.17007E-07 0.0049
    2.6567E+01   3.53041E-06 0.0029
    2.7336E+01   5.44021E-07 0.0048
    2.8127E+01   3.14854E-06 0.0028
    2.8940E+01   5.48100E-07 0.0044
    2.9777E+01   4.89052E-07 0.0047
    3.0639E+01   2.84163E-06 0.0028
    3.1525E+01   4.27865E-07 0.0046
    3.2437E+01   2.53237E-06 0.0027
    3.3376E+01   4.45503E-07 0.0042
    3.4341E+01   3.84973E-07 0.0045
    3.5335E+01   2.29206E-06 0.0027
    3.6357E+01   3.35124E-07 0.0045
    3.7409E+01   2.05281E-06 0.0026
    3.8491E+01   3.49769E-07 0.0041
    3.9604E+01   3.11126E-07 0.0043
    4.0750E+01   1.84688E-06 0.0026
    4.1929E+01   2.60441E-07 0.0044
    4.3142E+01   1.64756E-06 0.0026
    4.4390E+01   2.73226E-07 0.0039
    4.5674E+01   1.41814E-06 0.0025
    4.6996E+01   3.00851E-07 0.0035
    4.8355E+01   2.03323E-07 0.0042
    4.9754E+01   1.31753E-06 0.0025
    5.1193E+01   2.06856E-07 0.0039
    5.2674E+01   1.12918E-06 0.0024
    5.4198E+01   2.33604E-07 0.0034
    5.5766E+01   1.58935E-07 0.0041
    5.7379E+01   1.04528E-06 0.0024
    5.9039E+01   1.54834E-07 0.0039
    6.0747E+01   9.00459E-07 0.0024
    6.2505E+01   1.72385E-07 0.0034
    6.4313E+01   1.29759E-07 0.0039
    6.6174E+01   8.16759E-07 0.0023
    6.8088E+01   1.13896E-07 0.0039
    7.0058E+01   7.14789E-07 0.0023
    7.2084E+01   1.20801E-07 0.0035
    7.4170E+01   6.07452E-07 0.0023
    7.6315E+01   1.32093E-07 0.0031
    7.8523E+01   8.76221E-08 0.0038
    8.0795E+01   5.63537E-07 0.0023
    8.3132E+01   8.35502E-08 0.0036
    8.5537E+01   4.89021E-07 0.0023
    8.8012E+01   8.62781E-08 0.0033
    9.0558E+01   4.17105E-07 0.0022
    9.3178E+01   8.88263E-08 0.0030
    9.5873E+01   6.16434E-08 0.0036
    9.8647E+01   3.80611E-07 0.0022
    1.0150E+02   5.48194E-08 0.0035
    1.0444E+02   3.29894E-07 0.0022
    1.0746E+02   5.53302E-08 0.0033
    1.1057E+02   2.79496E-07 0.0022
    1.1377E+02   5.75688E-08 0.0030
    1.1706E+02   4.10219E-08 0.0035
    1.2044E+02   2.52116E-07 0.0022
    1.2393E+02   3.57829E-08 0.0035
    1.2751E+02   2.17032E-07 0.0022
    1.3120E+02   3.68020E-08 0.0032
    1.3500E+02   1.82451E-07 0.0022
    1.3890E+02   3.83920E-08 0.0029
    1.4292E+02   2.60243E-08 0.0035
    1.4706E+02   1.64387E-07 0.0022
    1.5131E+02   2.43926E-08 0.0034
    1.5569E+02   1.39366E-07 0.0022
    1.6019E+02   2.56164E-08 0.0031
    1.6483E+02   2.05712E-08 0.0034
    1.6959E+02   1.21853E-07 0.0022
    1.7450E+02   1.68661E-08 0.0035
    1.7955E+02   1.04966E-07 0.0021
    1.8474E+02   1.71240E-08 0.0032
    1.9009E+02   8.75970E-08 0.0021
    1.9559E+02   1.79226E-08 0.0029
    2.0124E+02   1.24476E-08 0.0034
    2.0707E+02   7.79414E-08 0.0021
    2.1306E+02   1.16414E-08 0.0033
    2.1922E+02   6.57494E-08 0.0021
    2.2556E+02   1.23138E-08 0.0030
    2.3209E+02   9.81576E-09 0.0033
    2.3880E+02   5.76062E-08 0.0021
    2.4571E+02   8.28400E-09 0.0034
    2.5282E+02   4.98337E-08 0.0021
    2.6013E+02   8.05850E-09 0.0032
    2.6766E+02   4.21902E-08 0.0021
    2.7540E+02   8.15758E-09 0.0029
    2.8337E+02   5.85405E-09 0.0032
    2.9157E+02   4.76742E-09 0.0027
    3.0000E+02   0.00000E+00 0.0000
      total      1.12093E-02 0.0006
 
 cell  422                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
